loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,mort_acc,pub_rec_bankruptcies,fico_range_high,loan_status
LC113896,24272,36,18.0,1349.39,A,B3,Driver,3 years,RENT,110718,Not Verified,2023-10-31,credit_card,TX,10.42,1,690,0,2.0,12,0,1934,39.4,5,32344.95,28677.44,12478.74,1980.57,0,0,694,Fully Paid
LC113897,5786,36,12.73,293.74,D,D5,Director,9 years,RENT,53480,Source Verified,2020-08-31,small_business,NY,26.61,0,805,0,17.0,23,0,21418,74.4,13,35030.38,36869.57,8923.2,993.71,3,0,809,Fully Paid
LC113898,38561,36,25.71,71.96,A,B4,Director,7 years,MORTGAGE,132128,Not Verified,2023-05-31,other,NY,43.4,0,835,0,,12,0,1540,61.3,28,4855.26,39236.4,12189.48,851.19,0,0,839,Fully Paid
LC113899,5792,36,21.54,838.69,G,D2,Director,n/a,RENT,40072,Source Verified,2019-02-28,small_business,MA,1.29,0,720,1,,6,0,15092,79.9,64,32422.14,1192.85,744.71,1150.34,1,0,724,Charged Off
LC113900,10940,36,10.64,480.37,C,C5,Engineer,4 years,MORTGAGE,18432,Not Verified,2020-12-31,other,MA,29.11,0,765,5,,23,0,16622,40.4,11,25412.55,27192.03,7501.27,816.2,0,0,769,Fully Paid
LC113901,32731,36,6.28,814.18,B,E2,Technician,n/a,MORTGAGE,34563,Verified,2019-01-31,major_purchase,IL,39.62,0,680,0,,18,0,2310,27.5,55,34059.88,28231.61,4552.72,481.0,2,0,684,Fully Paid
LC113902,25125,36,12.21,678.9,C,A4,Driver,7 years,MORTGAGE,10592,Verified,2018-11-30,home_improvement,PA,12.86,1,840,0,44.0,29,0,3305,75.8,16,7915.35,16155.95,10895.12,93.77,0,1,844,Fully Paid
LC113903,33687,36,6.38,656.3,D,D1,Manager,6 years,RENT,99000,Verified,2018-07-31,debt_consolidation,NC,5.91,0,815,3,,34,1,37624,48.5,18,19595.71,35477.24,7411.16,1598.32,0,0,819,Fully Paid
LC113904,21113,36,8.75,1196.11,B,C2,Analyst,3 years,MORTGAGE,64127,Source Verified,2019-12-31,debt_consolidation,GA,41.39,0,770,0,66.0,17,0,5360,83.0,52,10455.54,8912.65,3032.03,1556.03,0,0,774,Fully Paid
LC113905,15702,36,20.13,292.81,C,C3,Teacher,7 years,MORTGAGE,17045,Source Verified,2020-03-31,debt_consolidation,NC,34.98,0,675,1,58.0,33,1,61660,52.5,26,43080.05,27321.19,6740.56,1890.8,1,0,679,Fully Paid
LC113906,36951,60,22.64,714.5,A,B2,Analyst,2 years,MORTGAGE,48096,Verified,2020-12-31,major_purchase,CA,42.77,0,825,0,83.0,2,0,23652,18.4,78,16986.35,13147.64,2535.75,1456.51,0,1,829,Charged Off
LC113907,2413,60,16.26,599.93,D,B2,Other,< 1 year,OWN,52410,Verified,2019-11-30,home_improvement,NC,22.67,0,790,0,63.0,19,0,6094,56.0,34,11729.98,32648.95,8405.35,658.27,2,0,794,Fully Paid
LC113908,34389,36,19.31,953.06,B,D3,Manager,4 years,RENT,79924,Verified,2021-06-30,home_improvement,NC,7.55,0,750,1,,16,0,7181,60.0,17,36559.28,8004.68,14055.12,566.1,2,0,754,Fully Paid
LC113909,10001,36,9.09,98.68,B,B3,Driver,n/a,MORTGAGE,63407,Verified,2018-01-31,home_improvement,VA,21.13,0,730,2,,24,2,7183,60.0,46,44194.86,7373.52,2956.75,29.03,0,0,734,Fully Paid
LC113910,34100,36,12.79,755.31,C,C2,Other,10+ years,MORTGAGE,55649,Not Verified,2021-02-28,major_purchase,MA,9.14,1,730,2,,3,0,4802,48.7,56,21448.91,36175.21,9813.47,1746.91,0,0,734,Fully Paid
LC113911,6428,36,21.9,685.6,B,B2,Other,5 years,MORTGAGE,52450,Not Verified,2021-03-31,car,MA,39.35,0,725,2,16.0,25,1,24873,61.0,73,32915.62,12790.02,12037.11,1481.17,6,0,729,Fully Paid
LC113912,23628,36,13.89,1363.81,E,C2,Analyst,6 years,RENT,70872,Verified,2022-11-30,major_purchase,NJ,43.45,0,675,2,,23,0,11340,45.9,19,33284.04,29339.35,8450.15,1315.42,2,0,679,Fully Paid
LC113913,35636,60,13.52,1065.48,C,B4,Sales,< 1 year,MORTGAGE,149045,Verified,2020-10-31,credit_card,CA,29.57,0,710,0,60.0,14,0,39626,76.4,13,20583.3,5240.15,126.9,462.72,0,0,714,Fully Paid
LC113914,19468,36,9.96,242.32,B,B3,Other,3 years,RENT,24714,Verified,2023-02-28,debt_consolidation,NC,0.1,0,785,0,,22,0,9487,42.5,35,12604.76,21554.38,9349.03,266.84,0,0,789,Fully Paid
LC113915,30116,36,19.18,727.62,D,D5,Technician,5 years,MORTGAGE,161556,Not Verified,2021-08-31,small_business,CA,34.18,3,835,0,58.0,21,0,43280,25.8,63,5264.44,4227.35,7106.18,1542.31,0,0,839,Fully Paid
LC113916,32382,36,24.12,1103.72,E,A3,Other,6 years,RENT,53799,Source Verified,2018-11-30,debt_consolidation,NY,17.36,0,765,1,72.0,23,0,185213,100.0,76,21328.41,25119.54,886.03,1911.59,0,0,769,Fully Paid
LC113917,29723,36,16.3,748.66,E,E4,Nurse,6 years,RENT,48691,Source Verified,2023-09-30,major_purchase,NY,28.0,0,830,1,,4,0,2108,57.6,6,47792.52,9988.45,2454.91,63.42,2,0,834,Fully Paid
LC113918,37087,36,8.16,518.68,C,B2,Sales,1 year,MORTGAGE,121160,Not Verified,2018-12-31,debt_consolidation,NC,1.26,0,675,1,9.0,12,0,6049,65.9,54,43647.43,33089.85,7417.78,367.0,0,0,679,Fully Paid
LC113919,18426,36,24.78,546.02,B,C2,Director,2 years,MORTGAGE,48160,Not Verified,2020-11-30,credit_card,OTHER,33.86,0,800,0,5.0,14,0,14080,84.1,43,11295.63,5595.11,13915.82,802.74,1,0,804,Fully Paid
LC113920,7751,36,7.14,532.8,E,B4,Sales,10+ years,MORTGAGE,43688,Source Verified,2018-05-31,home_improvement,WA,29.85,0,670,0,63.0,8,0,1292,43.9,49,6976.33,3727.96,12487.4,609.77,1,0,674,Fully Paid
LC113921,2864,36,16.35,57.34,A,B1,Manager,4 years,MORTGAGE,102347,Source Verified,2021-02-28,car,NJ,31.89,0,725,3,62.0,27,1,4484,86.1,74,43344.66,29210.06,10002.99,1143.25,2,1,729,Fully Paid
LC113922,10611,36,11.5,1030.92,D,C4,Teacher,2 years,RENT,189643,Source Verified,2022-12-31,major_purchase,OTHER,33.67,0,820,1,83.0,33,1,12423,57.8,47,17069.53,4965.9,5589.96,1105.16,0,0,824,Charged Off
LC113923,6584,60,27.04,866.91,B,D2,Other,5 years,MORTGAGE,101976,Not Verified,2023-02-28,car,MI,14.64,0,830,0,,14,0,3088,95.9,71,2497.06,26933.74,3593.43,486.23,0,0,834,Fully Paid
LC113924,22760,60,22.46,398.09,C,E3,Teacher,3 years,MORTGAGE,48849,Source Verified,2019-02-28,medical,WA,30.11,0,765,0,62.0,30,0,8217,38.4,22,44264.16,26135.54,4387.87,655.68,2,0,769,Fully Paid
LC113925,8212,60,18.53,893.13,F,E3,Engineer,8 years,MORTGAGE,38108,Not Verified,2021-08-31,medical,AZ,7.38,0,695,1,,12,0,14928,33.2,4,17485.26,31627.18,12455.11,839.07,0,0,699,Fully Paid
LC113926,2518,36,20.86,452.96,C,B3,Analyst,5 years,MORTGAGE,51587,Verified,2020-10-31,medical,OH,20.1,1,795,0,36.0,20,0,6351,53.6,72,27882.33,39998.1,5088.67,660.11,4,0,799,Charged Off
LC113927,2403,36,17.75,363.43,C,A1,Driver,9 years,RENT,129276,Not Verified,2023-10-31,debt_consolidation,AZ,3.48,1,795,1,,25,0,11407,7.1,57,44666.91,7286.7,14639.66,244.61,0,0,799,Fully Paid
LC113928,33431,60,8.89,1045.38,A,E5,Manager,3 years,MORTGAGE,87823,Source Verified,2023-09-30,car,PA,29.04,0,705,0,43.0,34,0,6793,51.7,43,33534.46,14360.46,10068.31,1127.82,5,0,709,Fully Paid
LC113929,24066,36,21.81,1138.48,B,A5,Teacher,6 years,RENT,52471,Not Verified,2019-11-30,debt_consolidation,AZ,41.61,0,805,3,83.0,6,0,26378,57.1,74,7477.15,10184.63,203.41,389.82,0,0,809,Fully Paid
LC113930,14965,36,16.83,887.22,A,E2,Teacher,9 years,RENT,52551,Source Verified,2019-11-30,vacation,NY,36.83,0,680,1,,29,0,13836,85.0,57,25861.96,14747.9,11103.92,998.26,8,0,684,Fully Paid
LC113931,35874,36,20.09,1104.28,E,A3,Other,2 years,OWN,29048,Source Verified,2018-11-30,debt_consolidation,GA,5.67,0,840,0,49.0,26,2,12742,37.9,79,9000.29,793.26,3339.42,1543.84,2,0,844,Charged Off
LC113932,3737,36,6.54,531.01,C,F3,Driver,3 years,OWN,115960,Source Verified,2018-07-31,medical,VA,20.93,0,775,0,,9,0,25820,66.9,45,40292.63,19697.34,1593.02,1272.7,0,2,779,Fully Paid
LC113933,39232,36,8.77,128.37,A,A3,Analyst,9 years,MORTGAGE,25386,Verified,2022-05-31,car,WA,1.73,0,825,4,,26,0,572,54.5,34,19926.82,29733.55,7511.89,1865.03,0,0,829,Fully Paid
LC113934,25035,36,19.06,858.69,B,A3,Technician,4 years,MORTGAGE,42176,Verified,2020-02-29,credit_card,TX,0.7,0,835,1,39.0,24,0,12174,72.8,72,35195.23,1970.37,2676.1,1092.8,1,0,839,Fully Paid
LC113935,8155,36,16.07,380.69,D,C4,Nurse,n/a,RENT,90258,Source Verified,2021-06-30,other,OH,4.23,0,745,0,36.0,33,0,7759,18.3,74,38825.99,14417.81,9807.27,186.74,3,0,749,Fully Paid
LC113936,27483,36,10.72,1095.15,B,C2,Sales,8 years,MORTGAGE,63208,Verified,2018-06-30,debt_consolidation,IL,38.72,0,690,2,20.0,11,2,22442,70.7,50,2507.77,15245.43,14127.34,72.81,1,0,694,Charged Off
LC113937,30771,36,11.04,520.61,B,B4,Driver,1 year,RENT,69746,Not Verified,2018-08-31,debt_consolidation,MA,32.2,1,695,0,19.0,18,0,49074,65.9,21,39341.24,5379.4,479.58,1935.62,0,0,699,Fully Paid
LC113938,17744,36,20.03,948.82,C,C1,Engineer,7 years,MORTGAGE,77485,Verified,2023-01-31,debt_consolidation,VA,41.13,0,835,3,,30,0,30679,12.7,32,27311.94,19148.22,12541.24,23.83,2,0,839,Fully Paid
LC113939,34603,36,6.86,787.43,B,E2,Sales,3 years,OWN,67442,Not Verified,2022-04-30,debt_consolidation,WA,40.91,0,680,0,54.0,13,0,1148,39.2,19,35874.32,23456.56,5626.86,895.16,2,0,684,Charged Off
LC113940,6878,36,15.49,1149.95,B,D3,Director,7 years,MORTGAGE,32477,Not Verified,2023-12-31,debt_consolidation,MI,24.2,3,720,2,,26,0,5394,50.4,55,32722.68,14975.63,14445.65,1753.91,0,0,724,Fully Paid
LC113941,11874,36,17.53,1170.26,G,E3,Driver,4 years,MORTGAGE,161057,Not Verified,2021-05-31,car,VA,17.14,0,845,0,24.0,16,0,15113,27.5,39,45585.04,3757.47,1928.23,883.3,2,0,849,Fully Paid
LC113942,4646,36,12.59,123.57,C,B4,Analyst,10+ years,OWN,159553,Verified,2019-03-31,car,PA,21.18,0,775,3,,19,0,997,41.3,8,40278.85,24596.06,5345.49,1063.02,0,0,779,Fully Paid
LC113943,9224,36,24.37,434.31,D,B5,Teacher,8 years,MORTGAGE,51645,Source Verified,2020-05-31,small_business,GA,9.77,4,730,2,,30,0,9989,69.4,36,23023.85,22120.08,13064.94,1651.84,5,0,734,Fully Paid
LC113944,10310,36,6.81,1223.1,C,C4,Teacher,5 years,MORTGAGE,12230,Not Verified,2021-05-31,credit_card,GA,43.7,1,815,2,44.0,2,0,3642,71.3,37,6360.19,29062.77,4420.26,1870.79,0,0,819,Fully Paid
LC113945,36787,36,25.41,583.47,B,D5,Director,1 year,MORTGAGE,21806,Verified,2021-07-31,home_improvement,MA,39.88,1,675,0,,6,0,21432,61.0,38,14566.9,22480.61,13237.74,1521.41,0,0,679,Fully Paid
LC113946,4046,36,22.14,735.37,E,A2,Teacher,1 year,OWN,34262,Not Verified,2023-09-30,credit_card,AZ,15.05,2,710,2,,2,0,5524,85.6,59,39370.91,8723.45,8165.05,1774.72,4,0,714,Fully Paid
LC113947,17669,36,15.76,281.18,B,B2,Driver,7 years,MORTGAGE,17137,Not Verified,2023-10-31,debt_consolidation,PA,21.84,0,710,4,,15,0,1394,58.9,61,38411.08,12177.82,9467.28,741.11,2,0,714,Fully Paid
LC113948,21763,36,26.76,787.18,E,E2,Director,3 years,MORTGAGE,5834,Not Verified,2018-10-31,credit_card,AZ,19.64,3,830,1,,18,0,15191,87.4,50,8320.2,14134.11,8312.57,1339.99,1,0,834,Fully Paid
LC113949,36049,60,21.65,392.52,B,A1,Nurse,9 years,RENT,94803,Verified,2023-03-31,car,VA,30.51,0,715,1,,34,0,3967,56.9,41,15805.2,15140.25,5724.52,1811.38,3,0,719,Charged Off
LC113950,39910,36,26.91,1166.05,F,C2,Sales,7 years,OTHER,34624,Verified,2019-10-31,debt_consolidation,TX,26.47,0,735,0,26.0,8,2,3578,60.9,43,37438.49,12107.12,4958.93,1632.41,5,0,739,Fully Paid
LC113951,30382,36,16.37,304.34,D,B4,Driver,8 years,RENT,61802,Not Verified,2021-11-30,debt_consolidation,MI,21.35,0,775,0,16.0,17,0,4993,28.2,23,3472.35,38643.81,9031.66,166.01,8,0,779,Fully Paid
LC113952,38860,36,15.92,523.0,B,D4,Sales,n/a,RENT,50797,Not Verified,2019-01-31,major_purchase,MA,21.95,0,810,2,,20,0,33172,37.3,73,18371.64,36570.21,1366.94,341.01,4,0,814,Fully Paid
LC113953,31696,60,17.71,160.25,B,E5,Technician,3 years,MORTGAGE,50114,Not Verified,2018-05-31,car,MI,12.19,3,780,1,,33,0,23868,32.9,71,36067.68,21526.25,12390.72,862.11,0,0,784,Charged Off
LC113954,38564,36,7.0,835.54,A,B2,Technician,9 years,MORTGAGE,135323,Source Verified,2018-04-30,home_improvement,MA,17.62,0,775,1,,24,0,9722,61.2,30,34030.56,37046.89,11983.54,1447.49,1,0,779,Fully Paid
LC113955,28583,36,26.4,1320.5,B,C5,Engineer,4 years,RENT,68620,Not Verified,2018-02-28,small_business,PA,43.83,0,840,1,48.0,16,0,6914,56.5,60,19285.44,26995.46,7609.32,251.25,2,0,844,Charged Off
LC113956,4110,60,20.86,267.22,C,E4,Teacher,< 1 year,RENT,166971,Source Verified,2023-07-31,other,IL,37.79,0,665,0,41.0,21,0,6665,65.5,38,38808.06,29369.14,13434.81,1162.9,2,0,669,Charged Off
LC113957,16674,36,19.7,57.04,C,C3,Teacher,9 years,RENT,52231,Not Verified,2018-06-30,home_improvement,FL,44.13,0,735,0,,8,0,276,80.5,6,14964.57,16318.12,6808.33,562.01,1,0,739,Fully Paid
LC113958,26217,36,26.81,608.77,C,C2,Driver,7 years,RENT,65767,Verified,2019-03-31,credit_card,OH,17.59,0,795,1,79.0,28,0,10399,32.8,67,31956.7,8447.32,8830.03,582.32,0,0,799,Fully Paid
LC113959,14678,36,28.35,1055.33,A,C1,Manager,9 years,MORTGAGE,88938,Verified,2023-04-30,other,CA,12.22,0,685,1,,28,2,8552,74.2,51,35633.15,8090.2,1948.51,768.2,2,0,689,Fully Paid
LC113960,11661,60,9.26,1365.89,A,C1,Sales,5 years,MORTGAGE,85130,Not Verified,2023-02-28,home_improvement,MA,39.19,1,835,3,11.0,3,0,24772,57.6,79,45769.58,26476.65,8249.1,1062.68,3,0,839,Fully Paid
LC113961,23518,36,22.73,100.25,D,F3,Sales,5 years,MORTGAGE,35880,Not Verified,2018-01-31,debt_consolidation,MI,28.29,0,795,0,,18,0,4518,74.2,27,6953.65,2203.42,10506.42,1928.69,2,1,799,Fully Paid
LC113962,37406,36,18.84,1106.77,E,B5,Other,1 year,RENT,47066,Source Verified,2019-11-30,major_purchase,MI,21.77,0,745,0,,10,0,16068,21.0,44,38802.45,4453.32,5740.73,1722.7,0,0,749,Fully Paid
LC113963,2364,60,16.1,535.08,B,B5,Engineer,3 years,RENT,87887,Not Verified,2019-12-31,small_business,MA,34.81,0,835,2,,31,0,24752,26.4,62,44334.52,2494.74,10765.89,800.38,5,0,839,Fully Paid
LC113964,31000,36,27.99,240.61,B,F5,Driver,5 years,MORTGAGE,39273,Not Verified,2021-12-31,debt_consolidation,NY,33.43,0,805,2,,28,0,2600,74.9,42,1027.31,4475.92,10901.54,260.72,1,0,809,Fully Paid
LC113965,29186,36,25.06,293.46,B,A2,Director,2 years,RENT,53498,Verified,2021-05-31,credit_card,OTHER,31.73,0,680,1,,30,0,9414,35.3,6,505.66,15693.77,10157.1,1285.0,0,0,684,Fully Paid
LC113966,38594,36,21.53,1295.72,C,D5,Technician,10+ years,RENT,105853,Not Verified,2022-11-30,other,GA,1.31,0,740,0,,5,1,12994,52.1,43,21026.19,26560.75,10807.47,1978.16,1,0,744,Fully Paid
LC113967,37297,60,14.3,1138.82,C,E1,Teacher,9 years,RENT,106068,Not Verified,2019-05-31,car,PA,2.8,0,690,2,4.0,10,0,23077,59.3,54,47874.65,27408.08,13888.35,1668.93,1,0,694,Fully Paid
LC113968,30727,36,20.82,457.07,C,B1,Engineer,< 1 year,RENT,16282,Not Verified,2021-05-31,debt_consolidation,VA,21.26,1,820,1,,28,0,1339,35.9,26,3811.29,19473.37,4307.8,1380.62,0,0,824,Fully Paid
LC113969,21295,60,17.73,1318.06,E,C1,Engineer,4 years,RENT,102183,Source Verified,2021-10-31,debt_consolidation,OTHER,38.33,0,700,3,,14,0,171700,20.7,44,33692.4,7940.77,5204.99,219.42,2,0,704,Charged Off
LC113970,8966,36,11.24,174.2,C,B5,Engineer,3 years,MORTGAGE,160278,Not Verified,2021-12-31,home_improvement,TX,33.21,0,745,1,46.0,22,0,51353,77.9,5,29885.82,38700.89,8840.43,918.08,2,1,749,Fully Paid
LC113971,22264,60,15.86,471.87,B,B2,Other,5 years,RENT,36677,Verified,2019-03-31,moving,GA,43.82,0,660,2,59.0,22,0,7385,36.3,32,2909.0,3332.02,11320.77,581.66,1,0,664,Fully Paid
LC113972,30848,36,10.38,924.5,B,C1,Technician,10+ years,OWN,189123,Source Verified,2021-04-30,medical,CA,38.71,0,740,1,,20,0,25408,67.1,78,22302.18,9082.84,14950.46,1093.39,2,0,744,Fully Paid
LC113973,35931,60,17.01,1399.2,C,C4,Driver,5 years,RENT,93633,Source Verified,2020-08-31,debt_consolidation,WA,35.8,0,750,2,61.0,3,0,146006,66.7,67,12062.25,35068.51,6353.98,1787.76,2,0,754,Fully Paid
LC113974,31798,36,22.07,667.93,D,B1,Sales,4 years,RENT,53118,Not Verified,2019-04-30,major_purchase,OTHER,37.14,1,815,1,24.0,27,0,31553,56.0,54,43397.31,16104.69,11391.94,1307.23,1,0,819,Charged Off
LC113975,8615,36,6.34,1140.68,E,C2,Other,8 years,RENT,55294,Source Verified,2019-06-30,credit_card,WA,27.7,0,795,3,,21,0,3655,40.2,21,44032.22,29810.98,7201.34,756.02,2,0,799,Fully Paid
LC113976,24387,36,23.1,1284.74,B,C1,Nurse,1 year,MORTGAGE,66834,Verified,2018-05-31,debt_consolidation,MA,43.4,0,715,1,,30,0,391,58.8,35,37145.47,6635.36,250.29,880.88,2,0,719,Fully Paid
LC113977,13954,36,5.96,43.19,A,C3,Teacher,7 years,MORTGAGE,71303,Verified,2022-04-30,debt_consolidation,IL,17.56,0,780,2,48.0,15,0,4810,36.1,33,26951.07,1915.26,14451.64,1017.75,1,0,784,Fully Paid
LC113978,1359,36,17.4,425.85,E,E3,Other,3 years,RENT,180475,Not Verified,2023-07-31,credit_card,NY,7.98,1,820,2,,31,0,20851,45.7,36,8171.89,19943.25,14899.02,1838.27,1,0,824,Fully Paid
LC113979,8808,60,18.69,167.49,B,F3,Nurse,< 1 year,OWN,42682,Not Verified,2018-05-31,credit_card,OH,25.96,0,820,5,6.0,33,0,6149,48.6,11,9268.43,17721.23,11998.58,845.91,3,0,824,Fully Paid
LC113980,5415,36,23.01,1093.2,D,D1,Analyst,2 years,MORTGAGE,126512,Verified,2023-07-31,moving,TX,41.67,0,740,0,69.0,17,0,3385,44.8,76,30659.39,20738.73,9357.77,1197.53,0,0,744,Charged Off
LC113981,33866,36,23.0,806.86,C,A2,Analyst,1 year,MORTGAGE,48355,Verified,2022-11-30,small_business,MI,20.35,0,705,0,64.0,23,0,1053,52.2,11,45652.84,23424.27,7592.94,59.5,1,0,709,Fully Paid
LC113982,11081,36,15.1,160.92,C,B5,Engineer,9 years,MORTGAGE,70229,Source Verified,2021-11-30,debt_consolidation,CA,9.63,2,820,0,49.0,16,1,4566,82.9,74,3931.79,36581.44,6135.71,1587.11,2,0,824,Fully Paid
LC113983,12103,36,7.03,606.39,B,A2,Manager,2 years,MORTGAGE,43762,Not Verified,2023-12-31,debt_consolidation,OH,25.46,1,760,1,,9,0,6126,70.6,7,18587.1,34213.37,8038.44,331.7,5,0,764,Charged Off
LC113984,38437,60,21.45,734.14,D,C4,Driver,n/a,MORTGAGE,40362,Verified,2021-02-28,debt_consolidation,PA,35.93,0,810,3,32.0,31,0,2580,38.2,20,49362.95,5406.26,2408.44,779.11,0,0,814,Charged Off
LC113985,15784,60,17.25,985.92,D,D4,Manager,< 1 year,RENT,58079,Not Verified,2023-04-30,debt_consolidation,NJ,35.84,0,690,1,,19,0,6326,35.5,22,26958.68,22050.9,13112.09,1230.68,4,0,694,Fully Paid
LC113986,1373,60,13.16,1097.89,C,A2,Technician,2 years,RENT,85163,Verified,2021-07-31,debt_consolidation,TX,35.58,1,805,0,,5,0,5574,73.6,10,24640.27,22242.85,4352.17,1718.73,2,0,809,Charged Off
LC113987,12069,36,10.9,150.38,C,B1,Teacher,10+ years,RENT,122181,Not Verified,2023-02-28,credit_card,MI,25.84,0,730,0,,5,0,9175,52.8,38,23646.68,7971.24,713.22,1051.17,2,0,734,Fully Paid
LC113988,5652,36,8.25,698.07,D,A3,Director,9 years,RENT,23016,Not Verified,2020-04-30,debt_consolidation,MA,14.83,0,745,1,27.0,5,0,34207,76.1,77,2407.82,6140.97,10775.65,898.41,0,0,749,Fully Paid
LC113989,5009,36,12.29,250.74,C,C3,Manager,n/a,MORTGAGE,49882,Source Verified,2019-08-31,debt_consolidation,MA,36.64,0,670,4,,23,0,2484,50.1,33,37025.31,27122.05,6927.13,1666.84,1,1,674,Charged Off
LC113990,4022,36,16.05,1061.96,D,E5,Driver,9 years,MORTGAGE,28848,Verified,2021-12-31,home_improvement,PA,33.94,0,690,0,,12,0,17459,58.5,19,44492.39,32479.71,14332.92,1326.67,2,0,694,Fully Paid
LC113991,24137,60,16.49,931.01,A,C1,Manager,6 years,RENT,72861,Verified,2018-04-30,home_improvement,FL,29.03,0,820,2,18.0,30,0,14160,29.2,59,34724.36,21941.73,7435.41,895.12,2,0,824,Fully Paid
LC113992,8384,36,18.9,1020.51,E,C5,Sales,4 years,RENT,66742,Verified,2020-10-31,medical,FL,39.24,0,735,1,2.0,27,0,6674,15.3,31,8675.09,9366.2,2972.77,1874.37,3,1,739,Charged Off
LC113993,15088,36,13.84,132.74,B,B2,Teacher,6 years,RENT,35060,Not Verified,2022-04-30,other,WA,20.82,0,780,0,12.0,27,0,5838,43.5,4,39257.29,18691.29,9397.09,449.14,1,0,784,Fully Paid
LC113994,34618,36,26.66,729.14,B,D5,Engineer,4 years,OWN,84668,Not Verified,2022-12-31,major_purchase,OH,6.83,1,725,1,42.0,4,0,4896,54.4,22,29592.16,15645.04,2595.63,1925.12,2,0,729,Charged Off
LC113995,17549,36,16.91,1181.6,A,D4,Director,2 years,RENT,41859,Verified,2021-09-30,credit_card,AZ,26.36,0,790,0,78.0,19,0,4681,39.9,34,48841.29,19755.01,8674.94,1572.58,5,0,794,Fully Paid
LC113996,36711,36,15.25,1007.28,D,B5,Teacher,6 years,RENT,85231,Not Verified,2022-06-30,small_business,GA,18.19,0,720,2,,30,0,2338,47.6,8,42122.78,12949.33,9739.01,242.83,1,0,724,Fully Paid
LC113997,20419,60,6.61,1210.59,A,C3,Teacher,n/a,MORTGAGE,76645,Not Verified,2018-05-31,credit_card,AZ,10.51,0,800,2,,2,0,53474,29.9,63,3045.61,38312.14,11571.1,1644.05,1,0,804,Fully Paid
LC113998,16554,36,19.28,312.36,F,B4,Nurse,2 years,MORTGAGE,43763,Source Verified,2019-12-31,other,NY,26.91,0,670,1,,23,0,2456,24.5,12,40404.63,15643.55,3911.08,114.23,3,1,674,Charged Off
LC113999,30265,60,19.37,423.05,C,E3,Other,2 years,MORTGAGE,49839,Source Verified,2018-06-30,moving,WA,20.61,2,780,3,,18,0,10326,63.9,66,47762.77,9966.38,14768.44,325.09,6,0,784,Fully Paid
LC114000,3853,36,18.92,634.55,D,B2,Nurse,7 years,OWN,38888,Verified,2021-05-31,car,WA,7.62,0,805,0,,23,0,10136,17.9,40,31731.46,2806.35,4078.65,349.17,3,0,809,Fully Paid
LC114001,4489,36,25.91,746.86,D,E5,Driver,7 years,MORTGAGE,47834,Source Verified,2023-02-28,home_improvement,VA,30.08,0,670,0,,7,0,25262,100.0,29,41490.78,36209.96,7010.73,1056.13,4,0,674,Fully Paid
LC114002,26426,36,23.05,375.46,B,C5,Nurse,10+ years,MORTGAGE,75953,Verified,2019-07-31,debt_consolidation,WA,8.0,0,775,2,2.0,12,0,5430,38.6,73,37860.63,12038.87,7885.39,744.08,0,0,779,Fully Paid
LC114003,19990,36,25.45,552.3,D,B5,Manager,5 years,MORTGAGE,37934,Verified,2023-04-30,small_business,OTHER,43.17,0,760,0,67.0,23,0,2819,34.1,70,23003.22,3816.27,416.64,526.12,3,0,764,Charged Off
LC114004,31826,36,6.87,971.25,F,B1,Manager,7 years,MORTGAGE,83858,Source Verified,2023-03-31,medical,OTHER,10.54,0,825,1,1.0,22,0,2876,77.9,59,10764.72,19753.08,12090.21,380.89,0,0,829,Fully Paid
LC114005,36734,36,12.82,914.17,B,A1,Director,< 1 year,RENT,71407,Not Verified,2018-12-31,small_business,MA,29.68,3,680,1,,7,0,630,75.9,54,35453.07,3237.95,3278.91,1567.87,5,0,684,Fully Paid
LC114006,16146,36,12.83,181.35,D,F4,Sales,2 years,MORTGAGE,37582,Verified,2021-07-31,credit_card,MA,30.44,0,840,1,,18,0,3292,49.8,15,35760.77,18764.92,4197.91,921.39,1,0,844,Charged Off
LC114007,24259,36,20.61,1380.41,D,B3,Driver,n/a,MORTGAGE,82455,Not Verified,2018-03-31,small_business,PA,15.97,0,765,0,,19,1,11987,89.6,16,2069.95,8555.43,13683.01,1364.23,4,0,769,Fully Paid
LC114008,20527,36,15.82,800.96,C,E2,Manager,1 year,MORTGAGE,81600,Verified,2020-02-29,debt_consolidation,MI,25.95,0,730,0,,8,0,4586,78.7,11,13487.63,30555.88,10120.98,135.79,0,0,734,Fully Paid
LC114009,39282,36,23.38,692.48,B,E1,Technician,5 years,MORTGAGE,140088,Verified,2018-07-31,debt_consolidation,VA,11.58,0,770,2,21.0,34,0,14559,83.7,8,24012.03,23725.39,14668.84,1025.92,4,0,774,Charged Off
LC114010,33412,60,14.34,1355.13,C,B3,Driver,6 years,MORTGAGE,30954,Not Verified,2020-06-30,debt_consolidation,PA,20.91,1,750,0,66.0,14,0,3805,25.2,56,1686.9,29738.89,497.92,973.7,0,1,754,Fully Paid
